,District,Population,Population_Density,Taluks,Latitude,Longitude,Cluster Labels,1st Most Common Venue,2nd Most Common Venue,3rd Most Common Venue,4th Most Common Venue,5th Most Common Venue,6th Most Common Venue,7th Most Common Venue,8th Most Common Venue,9th Most Common Venue,10th Most Common Venue
19,Pudukkottai,1618345,347,"['Alangudi', 'Aranthangi', 'Avadaiyarkoil', 'Gandarvakottai', 'Illuppur', 'Karambakkudi', 'Kulathur', 'Manamelkudi', 'Ponnamaravathi', 'Pudukkottai', 'Thirumayam', 'Viralimalai']",10.5,78.833333,2,Sculpture Garden,Women's Store,Electronics Store,Concert Hall,Convenience Store,Cosmetics Shop,Costume Shop,Cricket Ground,Cupcake Shop,Department Store
